t_s,I_exp_A,V_exp_V,SOC,Qcell[Ah],T_exp_degC,TopCellTemp[degC]
46177.328,3.919429793,3.82507592,0.533778608,-2.097996265,25,25
46182.328,3.918118947,3.826418456,0.534988211,-2.092553049,25,25
46187.328,3.917463524,3.827760991,0.536197361,-2.087111876,25,25
46192.329,3.915497255,3.828719945,0.53740635,-2.081671425,25,25
46197.329,3.914841832,3.830062481,0.538614721,-2.076233756,25,25
46202.329,3.913530986,3.831405017,0.539822733,-2.070797703,25,25
46207.328,3.91222014,3.832555762,0.541030259,-2.065363833,25,25
46212.329,3.910253871,3.833898297,0.542237737,-2.059930182,25,25
46217.329,3.909598448,3.835049042,0.543444674,-2.054498967,25,25
46222.328,3.908943025,3.836391578,0.544651195,-2.049069625,25,25
46227.328,3.906976756,3.837542323,0.545857198,-2.043642609,25,25
46232.329,3.905010487,3.838884858,0.54706293,-2.038216815,25,25
46237.329,3.905010487,3.840035603,0.54826831,-2.032792607,25,25
46242.328,3.90369964,3.841186348,0.549473138,-2.027370877,25,25
46247.329,3.902388794,3.842528884,0.550677782,-2.02194998,25,25
46252.329,3.901733371,3.843679629,0.551882224,-2.016529992,25,25
46257.329,3.899767102,3.845022164,0.553086122,-2.011112452,25,25
46262.328,3.898456256,3.8463647,0.5542892,-2.005698601,25,25
46267.328,3.896489987,3.847515445,0.55549212,-2.000285462,25,25
46272.329,3.895179141,3.84866619,0.55669488,-1.99487304,25,25
46277.329,3.893868295,3.850008725,0.557896906,-1.989463925,25,25
46282.329,3.893212872,3.85115947,0.559098502,-1.984056742,25,25
46287.328,3.891902026,3.852502006,0.560299763,-1.978651064,25,25
46292.328,3.891246603,3.85346096,0.561500865,-1.973246108,25,25
46297.329,3.889935757,3.854803496,0.562701952,-1.967841218,25,25
46302.328,3.887969487,3.856146031,0.563902096,-1.962440568,25,25
46307.329,3.886658641,3.857296776,0.565102094,-1.957040578,25,25
46312.329,3.886003218,3.858639312,0.566301719,-1.951642264,25,25
46317.329,3.884692372,3.859790057,0.567500891,-1.946245989,25,25
46322.329,3.883381526,3.861132592,0.56869969,-1.940851393,25,25
46327.329,3.882726103,3.862283337,0.569898207,-1.935458067,25,25
46332.329,3.881415257,3.863434082,0.571096214,-1.930067036,25,25
46337.329,3.879448988,3.864584827,0.572293905,-1.924677429,25,25
46342.328,3.879448988,3.865735572,0.573491238,-1.91928943,25,25
46347.329,3.878138142,3.867078107,0.574688474,-1.913901868,25,25
46352.328,3.87551645,3.868228852,0.575884732,-1.908518705,25,25
46357.329,3.874861027,3.869379597,0.577081035,-1.903135341,25,25
46362.329,3.873550181,3.870722133,0.578276775,-1.897754513,25,25
46367.329,3.872239334,3.871872878,0.579472206,-1.892375071,25,25
46372.329,3.871583911,3.873023623,0.580667128,-1.886997924,25,25
46377.329,3.870273065,3.874174367,0.581861991,-1.881621041,25,25
46382.329,3.869617642,3.875325112,0.583056222,-1.876247003,25,25
46387.329,3.868306796,3.876667648,0.584250414,-1.870873138,25,25
46392.329,3.866340527,3.877818393,0.585444155,-1.865501302,25,25
46397.329,3.866340527,3.878969138,0.586637402,-1.860131693,25,25
46402.328,3.864374258,3.880119883,0.587830125,-1.854764438,25,25
46407.328,3.863063412,3.881270627,0.589022623,-1.849398198,25,25
46412.329,3.861752566,3.882613163,0.590214718,-1.844033768,25,25
46417.329,3.861097143,3.883572117,0.591406476,-1.83867086,25,25
46422.328,3.859786297,3.884722862,0.59259784,-1.833309718,25,25
46427.329,3.859130874,3.886065398,0.5937893,-1.827948149,25,25
46432.329,3.857820028,3.887216143,0.594980242,-1.822588911,25,25
46437.329,3.856509181,3.888175097,0.596170621,-1.817232205,25,25
46442.329,3.855198335,3.889325841,0.597360712,-1.811876796,25,25
46447.328,3.853232066,3.890668377,0.598550331,-1.806523512,25,25
46452.329,3.853232066,3.891819122,0.599739745,-1.801171149,25,25
46457.329,3.85192122,3.892969867,0.600928764,-1.795820562,25,25
46462.328,3.85192122,3.894120612,0.602117296,-1.790472167,25,25
46467.329,3.849954951,3.895271357,0.603305813,-1.785123842,25,25
46472.328,3.849299528,3.896230311,0.604493768,-1.779778046,25,25
46477.328,3.847988682,3.897572846,0.605681516,-1.77443318,25,25
46482.329,3.846022413,3.8985318,0.606868985,-1.769089568,25,25
46487.328,3.84536699,3.899682545,0.608055881,-1.763748533,25,25
46492.328,3.843400721,3.90083329,0.609242422,-1.7584091,25,25
46497.328,3.843400721,3.901792244,0.610428692,-1.753070886,25,25
46502.328,3.842089874,3.902942989,0.611614634,-1.747734149,25,25
46507.328,3.840779028,3.904285525,0.612800302,-1.74239864,25,25
46512.329,3.840123605,3.905244479,0.613985644,-1.737064601,25,25
46517.328,3.838812759,3.906203433,0.615170549,-1.73173253,25,25
46522.329,3.837501913,3.907354178,0.616355304,-1.726401131,25,25
46527.329,3.83684649,3.908504923,0.61753969,-1.721071395,25,25
46532.329,3.834880221,3.909463877,0.6187236,-1.715743802,25,25
46537.329,3.833569375,3.910614621,0.619907226,-1.710417482,25,25
46542.329,3.833569375,3.911573575,0.621090534,-1.705092596,25,25
46547.329,3.831603106,3.91272432,0.622273229,-1.69977047,25,25
46552.328,3.830947683,3.913875065,0.623455683,-1.694449425,25,25
46557.328,3.83029226,3.914642228,0.624637859,-1.689129636,25,25
46562.329,3.829636837,3.915792973,0.625820192,-1.683809137,25,25
46567.329,3.828325991,3.916943718,0.627001892,-1.678491487,25,25
46572.328,3.827670568,3.917710881,0.628183278,-1.673175247,25,25
46577.328,3.826359721,3.918861626,0.629364491,-1.667859789,25,25
46582.329,3.825704298,3.91982058,0.630545478,-1.662545347,25,25
46587.328,3.824393452,3.920779534,0.63172582,-1.657233812,25,25
46592.329,3.823082606,3.921930279,0.632906176,-1.651922206,25,25
46597.329,3.822427183,3.922889233,0.634086062,-1.646612719,25,25
46602.329,3.822427183,3.923848187,0.635265764,-1.641304063,25,25
46607.329,3.819805491,3.924807141,0.636445039,-1.635997326,25,25
46612.329,3.819150068,3.925957886,0.637624127,-1.630691428,25,25
46617.328,3.819150068,3.926725049,0.638802557,-1.625388496,25,25
46622.328,3.817839222,3.927684004,0.639980948,-1.620085733,25,25
46627.329,3.817183799,3.928642958,0.641159373,-1.61478282,25,25
46632.329,3.816528376,3.929793702,0.642337388,-1.609481754,25,25
46637.329,3.814562107,3.930752656,0.643514974,-1.604182616,25,25
46642.328,3.813906684,3.93151982,0.644692275,-1.598884762,25,25
46647.329,3.813251261,3.932670565,0.645869329,-1.593588022,25,25
46652.329,3.811940415,3.933437728,0.647046147,-1.588292337,25,25
46657.329,3.811284991,3.934588473,0.648222377,-1.582999302,25,25
46662.329,3.810629568,3.935547427,0.649398585,-1.577706366,25,25
46667.329,3.809974145,3.93631459,0.65057445,-1.572414976,25,25
46672.329,3.808663299,3.937273544,0.65175015,-1.567124324,25,25
46677.329,3.807352453,3.938232498,0.652925543,-1.561835057,25,25
46682.328,3.806041607,3.939191452,0.654100531,-1.556547611,25,25
46687.328,3.80669703,3.939958615,0.655275328,-1.551261026,25,25
46692.328,3.804075338,3.94110936,0.656449869,-1.54597559,25,25
46697.329,3.803419915,3.942068314,0.657624039,-1.540691824,25,25
46702.328,3.803419915,3.942835478,0.658797743,-1.535410158,25,25
46707.328,3.802764492,3.943794432,0.659971444,-1.5301285,25,25
46712.329,3.800798223,3.944753386,0.661145003,-1.524847486,25,25
46717.328,3.799487377,3.945520549,0.662317786,-1.519569963,25,25
46722.328,3.799487377,3.946479503,0.663490523,-1.514292646,25,25
46727.329,3.798831954,3.947438457,0.664663249,-1.50901538,25,25
46732.328,3.797521108,3.948397411,0.665835376,-1.503740807,25,25
46737.328,3.796865685,3.949356365,0.667007321,-1.498467055,25,25
46742.328,3.796210262,3.950315319,0.668179108,-1.493194016,25,25
46747.329,3.794899415,3.951082482,0.669350832,-1.487921256,25,25
46752.329,3.794243992,3.952041436,0.670522258,-1.482649837,25,25
46757.329,3.792933146,3.9528086,0.671693318,-1.477380069,25,25
46762.329,3.792933146,3.953767554,0.672863997,-1.472112013,25,25
46767.329,3.790966877,3.954726508,0.67403431,-1.466845603,25,25
46772.329,3.790311454,3.955685462,0.675204458,-1.461579938,25,25
46777.329,3.789656031,3.956644416,0.676374191,-1.456316142,25,25
46782.329,3.789000608,3.95760337,0.677543832,-1.451052757,25,25
46787.329,3.788345185,3.958370533,0.678713292,-1.445790185,25,25
46792.328,3.788345185,3.959329487,0.679882181,-1.440530186,25,25
46797.328,3.786378916,3.960288441,0.681051138,-1.435269877,25,25
46802.329,3.786378916,3.961247395,0.682219942,-1.430010263,25,25
46807.328,3.78506807,3.962206349,0.683388192,-1.424753136,25,25
46812.329,3.783757224,3.963165303,0.684556387,-1.419496259,25,25
46817.329,3.783101801,3.963932467,0.685724008,-1.414241963,25,25
46822.328,3.782446378,3.964891421,0.686891464,-1.40898841,25,25
46827.329,3.781790955,3.965850375,0.688058866,-1.403735103,25,25
46832.329,3.780480109,3.966809329,0.68922574,-1.398484168,25,25
46837.328,3.779169262,3.967768283,0.690392204,-1.39323508,25,25
46842.328,3.778513839,3.968727237,0.69155862,-1.387986211,25,25
46847.328,3.777202993,3.969686191,0.692724865,-1.382738107,25,25
46852.329,3.77654757,3.970645145,0.693890794,-1.377491426,25,25
46857.328,3.775892147,3.971604099,0.69505627,-1.372246784,25,25
46862.328,3.775236724,3.972563053,0.696221691,-1.367002393,25,25
46867.329,3.774581301,3.973522007,0.697386874,-1.361759065,25,25
46872.328,3.773270455,3.974480961,0.698551621,-1.356517707,25,25
46877.329,3.771959609,3.975248124,0.699716051,-1.351277771,25,25
46882.329,3.771959609,3.976398869,0.700880124,-1.346039444,25,25
46887.329,3.770648763,3.977357823,0.702043917,-1.340802374,25,25
46892.329,3.76999334,3.978316777,0.703207558,-1.335565989,25,25
46897.329,3.768682494,3.979275731,0.704370814,-1.330331338,25,25
46902.329,3.767371648,3.980234686,0.705533931,-1.325097309,25,25
46907.328,3.766716225,3.98138543,0.706696503,-1.319865738,25,25
46912.329,3.765405379,3.982344384,0.707859078,-1.314634148,25,25
46917.329,3.764749955,3.983495129,0.709021311,-1.3094041,25,25
46922.329,3.764094532,3.984454083,0.710183299,-1.304175153,25,25
46927.328,3.763439109,3.985604828,0.711344748,-1.298948636,25,25
46932.329,3.762128263,3.986563782,0.71250631,-1.293721604,25,25
46937.329,3.760817417,3.987714527,0.713667162,-1.288497772,25,25
46942.329,3.759506571,3.988673481,0.714827729,-1.283275218,25,25
46947.328,3.758851148,3.989824226,0.715987773,-1.27805502,25,25
46952.328,3.756884879,3.99078318,0.717147764,-1.272835061,25,
46957.328,3.756229456,3.991933925,0.71830726,-1.267617332,25,25
46962.329,3.755574033,3.99308467,0.719466685,-1.262399916,25,25
46967.328,3.75491861,3.994235415,0.720625689,-1.257184398,25,25
46972.329,3.753607764,3.99538616,0.721784428,-1.251970074,25,25
46977.329,3.752296918,3.996345114,0.72294287,-1.246757084,25,25
46982.328,3.750986072,3.997495858,0.724100833,-1.241546251,25,25
46987.328,3.749675226,3.998646603,0.725258457,-1.236336944,25,25
46992.328,3.749019802,3.999797348,0.726415654,-1.231129557,25,25
46997.329,3.748364379,4.000948093,0.727572655,-1.225923051,25,25
47002.328,3.747053533,4.002098838,0.728729221,-1.220718506,25,25
47007.328,3.745742687,4.003441374,0.729885617,-1.215514726,25,25
47012.329,3.744431841,4.004400328,0.731041705,-1.210312327,25,25
47017.329,3.743776418,4.005742863,0.732197345,-1.205111948,25,25
47022.328,3.742465572,4.006893608,0.733352434,-1.199914049,25,25
47027.329,3.741154726,4.008044353,0.734507344,-1.194716952,25,25
47032.328,3.740499303,4.009386889,0.735661682,-1.189522433,25,25
47037.329,3.738533034,4.010537634,0.736815852,-1.184328667,25,25
47042.329,3.737222188,4.011880169,0.737969565,-1.179136957,25,25
47047.329,3.736566765,4.013030914,0.739122824,-1.173947293,25,25
47052.329,3.735911342,4.01437345,0.740275995,-1.168758023,25,25
47057.329,3.734600496,4.015524195,0.741428901,-1.163569946,25,25
47062.329,3.733289649,4.01686673,0.742581289,-1.158384201,25,25
47067.329,3.732634226,4.018209266,0.743733471,-1.153199381,25,25
47072.328,3.730667957,4.019360011,0.744885083,-1.148017124,25,25
47077.328,3.728701688,4.020702547,0.746036309,-1.142836612,25,25
47082.329,3.728701688,4.022045082,0.747187288,-1.137657203,25,25
47087.328,3.727390842,4.023387618,0.748337828,-1.132479774,25,25
47092.328,3.726079996,4.024730154,0.749487916,-1.127304379,25,25
47097.328,3.724113727,4.026072689,0.750637635,-1.122130642,25,25
47102.328,3.723458304,4.027223434,0.751787213,-1.11695754,25,25
47107.329,3.722802881,4.02856597,0.75293635,-1.111786426,25,25
47112.328,3.721492035,4.029908505,0.754084971,-1.10661763,25,25
47117.328,3.719525766,4.031442832,0.755233207,-1.101450569,25,25
47122.329,3.717559496,4.032785368,0.756381075,-1.096285163,25,25
47127.328,3.717559496,4.034127903,0.757528423,-1.091122097,25,25
47132.329,3.715593227,4.03566223,0.758675692,-1.085959386,25,25
47137.329,3.714937804,4.037004765,0.759822321,-1.080799556,25,25
47142.328,3.712971535,4.038347301,0.760968591,-1.075641341,25,25
47147.329,3.712316112,4.039689837,0.762114557,-1.070484493,25,25
47152.329,3.711005266,4.041224163,0.76326026,-1.065328831,25,25
47157.328,3.70969442,4.042566699,0.764405363,-1.060175867,25,25
47162.329,3.708383574,4.043909235,0.765550224,-1.055023991,25,25
47167.328,3.707072728,4.04525177,0.76669441,-1.049875153,25,25
47172.328,3.705761882,4.046786097,0.767838399,-1.044727204,25,25
47177.328,3.705106459,4.048128632,0.768981917,-1.039581373,25,25
47182.328,3.702484766,4.049471168,0.770125107,-1.034437018,25,25
47187.328,3.701829343,4.051005495,0.771267945,-1.029294248,25,25
47192.328,3.701829343,4.052539821,0.772410443,-1.024153004,25,25
47197.329,3.699207651,4.053882357,0.773552582,-1.019013379,25,25
47202.328,3.697896805,4.055224892,0.77469402,-1.01387691,25,25
47207.328,3.696585959,4.056759219,0.77583501,-1.008742456,25,25
47212.328,3.695930536,4.058101755,0.776975738,-1.00360918,25,25
47217.329,3.693964267,4.059636081,0.778116359,-0.998476385,25,25
47222.328,3.693308844,4.060978617,0.7792563,-0.993346652,25,25
47227.329,3.691997998,4.062512943,0.780395972,-0.988218124,25,25
47232.329,3.690687152,4.063855479,0.781535276,-0.983091258,25,25
47237.328,3.689376306,4.065389805,0.782673995,-0.977967022,25,
47242.329,3.68806546,4.066732341,0.783812498,-0.97284376,25,25
47247.328,3.68609919,4.068074877,0.784950182,-0.967724182,25,25
47252.329,3.685443767,4.069609203,0.786088019,-0.962603913,25,25
47257.328,3.684132921,4.070951739,0.787225168,-0.957486742,25,25
47262.329,3.682822075,4.072294274,0.788362231,-0.952369958,25,25
47267.329,3.682166652,4.073828601,0.789498607,-0.947256268,25,25
47272.329,3.680855806,4.075171137,0.790634851,-0.942143168,25,25
47277.328,3.678889537,4.076513672,0.791770438,-0.93703303,25,25
47282.328,3.677578691,4.077856208,0.792905677,-0.931924453,25,25
47287.328,3.675612422,4.079390534,0.794040372,-0.926818328,25,25
47292.329,3.674956999,4.08073307,0.795174813,-0.921713343,25,25
47297.329,3.673646153,4.082075606,0.796309015,-0.916609431,25,25
47302.328,3.672335307,4.083418141,0.797442581,-0.911508388,25,25
47307.329,3.671679883,4.084952468,0.798576093,-0.906407582,25,25
47312.328,3.670369037,4.086295004,0.799708939,-0.901309776,25,25
47317.328,3.669058191,4.087637539,0.800841683,-0.896212426,25,25
47322.329,3.667747345,4.088788284,0.801973977,-0.891117101,25,25
47327.328,3.666436499,4.09013082,0.80310556,-0.886024982,25,25
47332.328,3.663814807,4.091473356,0.804237184,-0.880932673,25,25
47337.329,3.66447023,4.092815891,0.80536818,-0.87584319,25,25
47342.329,3.662503961,4.094158427,0.806498882,-0.870755031,25,25
47347.329,3.661848538,4.095500963,0.807629249,-0.865668378,25,25
47352.328,3.660537692,4.096651707,0.808759023,-0.860584398,25,25
47357.329,3.659226846,4.097994243,0.809888553,-0.855501513,25,25
47362.328,3.657260577,4.099144988,0.811017646,-0.850420592,25,25
47367.329,3.656605153,4.100487524,0.812146563,-0.845340465,25,25
47372.329,3.654638884,4.101638268,0.813274833,-0.840263251,25,25
47377.329,3.653983461,4.102980804,0.814402733,-0.8351877,25,25
47382.329,3.652672615,4.104131549,0.815530294,-0.830113676,25,25
47387.328,3.652017192,4.105474085,0.816657425,-0.825041587,25,25
47392.329,3.650050923,4.106433039,0.817784513,-0.819969694,25,25
47397.329,3.650050923,4.107775574,0.818911107,-0.814900018,25,25
47402.328,3.6493955,4.108926319,0.820037478,-0.809831349,25,25
47407.328,3.648084654,4.110077064,0.821163651,-0.804763569,25,25
47412.328,3.646118385,4.111227809,0.822289453,-0.799697463,25,25
47417.328,3.645462962,4.112378554,0.823414876,-0.794633058,25,25
47422.329,3.644807539,4.113529299,0.824539905,-0.789570428,25,25
47427.329,3.643496693,4.114488253,0.825664613,-0.784509243,25,25
47432.328,3.642185847,4.115638998,0.826788916,-0.779449877,25,25
47437.329,3.641530424,4.116789742,0.827913195,-0.774390624,25,25
47442.328,3.641530424,4.117748697,0.829036902,-0.769333939,25,25
47447.329,3.640219577,4.118707651,0.830160689,-0.764276898,25,25
47452.329,3.639564154,4.119666605,0.831284062,-0.759221722,25,25
47457.329,3.638908731,4.120817349,0.832407341,-0.754166966,25,25
47462.329,3.638253308,4.121584513,0.833530147,-0.749114338,25,25
47467.329,3.636942462,4.122543467,0.834652844,-0.744062203,25,25
47472.329,3.635631616,4.123502421,0.835775024,-0.739012394,25,25
47477.328,3.634976193,4.124269584,0.83689694,-0.733963772,25,25
47482.329,3.63432077,4.125228538,0.838018749,-0.728915628,25,25
47487.329,3.633009924,4.126187492,0.839140336,-0.723868489,25,25
47492.329,3.631699078,4.126954655,0.840261588,-0.718822854,25,25
47497.329,3.631699078,4.127721819,0.841382593,-0.713778333,25,25
47502.329,3.631043655,4.128680773,0.842503211,-0.708735548,25,25
47507.329,3.630388232,4.129256145,0.84362389,-0.703692493,25,25
47512.329,3.629732809,4.130215099,0.844744194,-0.698651127,25,25
47517.328,3.629077386,4.130790472,0.845864254,-0.693610858,25,25
47522.328,3.628421963,4.131557635,0.846984241,-0.688570917,25,25
47527.329,3.628421963,4.132324798,0.84810424,-0.683530919,25,25
47532.329,3.62776654,4.133091961,0.849224087,-0.678491606,25,25
47537.328,3.625800271,4.133667334,0.850343212,-0.673455545,25,25
47542.328,3.627111117,4.134242706,0.85146245,-0.668418973,25,25
47547.329,3.625144847,4.135009869,0.852581728,-0.663382223,25,25
47552.329,3.625144847,4.135393451,0.853700567,-0.658347451,25,25
47557.328,3.624489424,4.136160614,0.854819145,-0.653313848,25,25
47562.329,3.623834001,4.136735987,0.855937937,-0.648279281,25,25
47567.329,3.623178578,4.13750315,0.857056365,-0.643246357,25,25
47572.329,3.622523155,4.137886732,0.858174476,-0.638214857,25,25
47577.329,3.621867732,4.138462104,0.859292485,-0.633183815,25,25
47582.328,3.621867732,4.139037476,0.860410305,-0.628153626,25,25
47587.328,3.621212309,4.139612849,0.861528048,-0.623123786,25,25
47592.328,3.621212309,4.140188221,0.862645621,-0.618094703,25,25
47597.328,3.620556886,4.140763594,0.863763173,-0.61306572,25,25
47602.328,3.619901463,4.141147175,0.86488044,-0.608038019,25,25
47607.329,3.619901463,4.141722548,0.865997671,-0.60301048,25,25
47612.329,3.618590617,4.14229792,0.867114776,-0.597983509,25,25
47617.328,3.617935194,4.142873293,0.868231456,-0.59295845,25,25
47622.328,3.618590617,4.143256874,0.86934807,-0.587933684,25,25
